1.14E+09,0.18291,0.081868,0.200396,-13.962237,0.420845
1.15E+09,0.183276,0.082264,0.200891,-13.940782,0.4219
1.15E+09,0.183857,0.081791,0.201229,-13.926174,0.418572
1.15E+09,0.184085,0.082357,0.201668,-13.907281,0.420678
1.16E+09,0.183842,0.081955,0.201282,-13.9239,0.419349
1.16E+09,0.184397,0.082044,0.201826,-13.900477,0.418633
1.16E+09,0.184372,0.082434,0.201962,-13.894622,0.420445
1.17E+09,0.184313,0.08271,0.20202,-13.892093,0.421814
1.17E+09,0.184374,0.083301,0.202318,-13.879288,0.424356
1.17E+09,0.184804,0.083381,0.202743,-13.861067,0.423838
1.18E+09,0.184849,0.083726,0.202926,-13.853236,0.425301
1.18E+09,0.184924,0.083563,0.202928,-13.853154,0.424414
1.18E+09,0.185509,0.083742,0.203535,-13.827215,0.424033
1.19E+09,0.185593,0.083764,0.203621,-13.823563,0.423961
1.19E+09,0.185756,0.083608,0.203705,-13.819985,0.422936
1.20E+09,0.185741,0.083988,0.203847,-13.813897,0.424666
1.20E+09,0.185713,0.084152,0.20389,-13.8121,0.425451
1.20E+09,0.185811,0.084455,0.204104,-13.802956,0.426607
1.21E+09,0.185637,0.084729,0.204059,-13.804896,0.428182
1.21E+09,0.185816,0.084852,0.204273,-13.795773,0.428368
1.21E+09,0.186563,0.085346,0.205157,-13.758265,0.429043
1.22E+09,0.186435,0.085557,0.205129,-13.759446,0.430239
1.22E+09,0.186677,0.085338,0.205258,-13.753999,0.428776
1.22E+09,0.186777,0.086002,0.205626,-13.73843,0.431511
1.23E+09,0.187166,0.086169,0.206049,-13.720588,0.43146
1.23E+09,0.187506,0.086366,0.206441,-13.704101,0.431638
1.24E+09,0.187136,0.086238,0.206051,-13.720521,0.431824
1.24E+09,0.187402,0.086535,0.206416,-13.70513,0.432591
1.24E+09,0.187512,0.086748,0.206606,-13.697151,0.433304
1.25E+09,0.187532,0.087205,0.206816,-13.688298,0.435268
1.25E+09,0.187357,0.08712,0.206622,-13.696465,0.435252
1.25E+09,0.18802,0.087696,0.207466,-13.661052,0.436425
1.26E+09,0.188417,0.088142,0.208014,-13.638155,0.437559
1.26E+09,0.188472,0.088586,0.208253,-13.628176,0.43938
1.26E+09,0.188691,0.088753,0.208522,-13.616963,0.439657
1.27E+09,0.188885,0.088881,0.208752,-13.607381,0.439817
1.27E+09,0.189012,0.089466,0.209116,-13.592244,0.44209
1.27E+09,0.189403,0.089348,0.20942,-13.579636,0.44078
1.28E+09,0.189463,0.089832,0.20968,-13.568846,0.442747
1.28E+09,0.19023,0.089963,0.210431,-13.537824,0.441749
1.29E+09,0.190262,0.090174,0.210549,-13.532947,0.442589
1.29E+09,0.190348,0.090401,0.210724,-13.525704,0.443388
1.29E+09,0.190683,0.090493,0.211066,-13.511625,0.443101
1.30E+09,0.190909,0.090824,0.211413,-13.497381,0.444055
1.30E+09,0.191115,0.09073,0.211558,-13.491411,0.443235
1.30E+09,0.191622,0.09063,0.211974,-13.474359,0.441783
